,tBodyAcc-entropy()-X,"tBodyAcc-correlation()-X,Y","tBodyAcc-correlation()-Y,Z",tGravityAcc-mean()-Y,tGravityAcc-max()-X,tGravityAcc-max()-Z,tGravityAcc-min()-X,tGravityAcc-min()-Y,tGravityAcc-energy()-Y,"tGravityAcc-arCoeff()-Y,1","tGravityAcc-arCoeff()-Y,3","tGravityAcc-arCoeff()-Z,2","tGravityAcc-arCoeff()-Z,4",tBodyGyro-max()-X,tBodyGyro-min()-X,"tBodyGyro-arCoeff()-Y,1","tBodyGyro-correlation()-Y,Z",tBodyGyroJerk-iqr()-Y,tGravityAccMag-arCoeff()1,fBodyAcc-max()-X,fBodyAcc-max()-Y,fBodyAccJerk-max()-Y,"fBodyAccJerk-bandsEnergy()-1,16",fBodyGyro-maxInds-X,fBodyGyro-meanFreq()-X,fBodyAccMag-mad(),fBodyAccMag-energy(),fBodyBodyGyroJerkMag-std(),"angle(Y,gravityMean)",label
74,-0.5514208,-0.40577154,-0.25913766,-0.068420491,-0.8177253,0.98391227,-0.70250277,-0.080349227,-0.99407607,-0.94963526,-0.94881034,0.40588809,0.39695002,-0.7951641,0.86593563,-0.080800866,-0.28237283,-0.99318171,-0.032125526,-0.98911291,-0.87812345,-0.98878613,-0.9999107,-1.0,-0.015075881,-0.93144618,-0.99541345,-0.98187267,0.13180225,6
78,0.42370588,-0.12484573,0.24702476,-0.24594143,0.88005207,-0.02416681,0.96074833,-0.24815121,-0.89948829,-0.099754742,-0.22348866,0.62253257,0.64846406,-0.49834193,0.26855103,-0.51518078,0.032063043,-0.64378454,0.071633848,-0.59735228,-0.56324508,-0.20964068,-0.7358133,-1.0,-0.33099711,-0.23747109,-0.70487363,-0.47637007,0.25243212,1
79,0.34531736,-0.212158,0.23935096,-0.25203524,0.87317213,-0.031451563,0.95340699,-0.24372211,-0.893938,-0.068161568,-0.22637429,0.52335933,0.57692155,-0.39904206,0.29281497,-0.46511378,0.14632584,-0.57117181,0.046100766,-0.4706854,-0.39615915,-0.01636676,-0.67286372,-0.26666667,0.10793445,-0.19937051,-0.68575276,-0.49288443,0.25691881,1
80,0.30849385,-0.18770425,0.28047032,-0.2642781,0.88473147,-0.027423611,0.95340699,-0.24412591,-0.88293505,-0.11856801,-0.23280418,0.35354993,0.39269318,-0.39904206,0.44809324,-0.2609378,0.16578968,-0.49462969,0.13941592,-0.42416769,-0.3798027,-0.28105119,-0.76534612,-0.93333333,-0.17980673,-0.2462497,-0.71965984,-0.48192421,0.2644517,1
81,0.44783107,-0.1957822,0.44654047,-0.25983791,0.88473147,-0.027423611,0.96273657,-0.24412591,-0.88716023,-0.1069524,-0.26310812,0.41037151,0.46157317,-0.41751554,0.22175261,-0.22822159,0.09117504,-0.31913427,0.089020914,-0.41599095,-0.28573706,-0.15458207,-0.72958902,-0.26666667,-0.17515958,-0.18784769,-0.6711534,-0.29922633,0.26085042,1
82,0.39709866,-0.22496592,0.50365976,-0.25710034,0.88234561,-0.027033539,0.96076124,-0.23065832,-0.88977821,0.047689646,-0.17686054,0.40858142,0.45970974,-0.46168099,0.22175261,-0.26484525,0.094166194,-0.27992762,-0.013517842,-0.3369351,-0.19419543,-0.038507713,-0.75816291,-0.26666667,-0.17637171,-0.22737599,-0.68391406,-0.30033796,0.25962894,1
83,0.3561237,-0.15177642,0.4657378,-0.25477781,0.87717278,-0.027033539,0.96076124,-0.22854594,-0.8918914,-0.046807442,-0.28485414,0.31357473,0.3581308,-0.50342825,0.38185823,-0.25340039,0.11645794,-0.26297277,-0.080544239,-0.32492873,-0.32677421,-0.10289839,-0.75828106,-0.26666667,0.1925116,-0.24195139,-0.70471339,-0.46501488,0.25825832,1
84,0.37012868,-0.042306553,0.33436609,-0.24482976,0.87895496,-0.023631945,0.96667248,-0.22668294,-0.90066864,-0.041294148,-0.27516794,0.22171988,0.2612491,-0.50342825,0.40997793,-0.28783221,0.10123005,-0.35723224,-0.060648025,-0.49627988,-0.37828114,-0.17741193,-0.73058807,-0.33333333,0.053237664,-0.20791903,-0.70196345,-0.50292913,0.2512184,1
85,0.33010493,-0.04756858,0.25961637,-0.23690505,0.87912691,-0.023631945,0.96117913,-0.2137148,-0.90760669,0.057596692,-0.16973337,0.23686972,0.27454308,-0.53923733,0.36347637,-0.12074791,0.089979894,-0.38502734,0.099839719,-0.60886545,-0.37736432,0.064489246,-0.73546137,-0.33333333,0.096134195,-0.23658768,-0.69939964,-0.43963334,0.24608543,1
86,0.36336909,-0.20380286,0.34722497,-0.26205559,0.87654171,0.008912625,0.95787983,-0.2653281,-0.88497202,-0.23299274,-0.31873091,0.69941204,0.71883643,-0.52838613,0.29240461,-0.4571042,0.04536196,-0.54969046,-0.09730924,-0.56052893,-0.35368948,-0.10802593,-0.7755424,-0.33333333,-0.070288769,-0.26177004,-0.76474809,-0.48842516,0.26295137,1
87,0.33650358,-0.2104071,0.42438569,-0.25580058,0.87538079,-0.011011014,0.96270813,-0.23106739,-0.8909612,0.038672294,-0.15133204,0.62143512,0.67892768,-0.52703304,0.29240461,-0.3603807,0.07965874,-0.54460884,0.053010495,-0.51011338,-0.37651742,-0.011542029,-0.74762864,-0.26666667,0.215049,-0.21169119,-0.70808264,-0.4513102,0.25875981,1
88,0.28197745,-0.20248144,0.35800512,-0.25466811,0.87538079,-0.02576121,0.96171457,-0.22684894,-0.89201191,0.08267645,-0.13333122,0.47900974,0.52326269,-0.50348732,0.37631719,-0.16157027,0.017173934,-0.53923481,0.13822487,-0.42437773,-0.29333448,-0.34620465,-0.73401908,-0.26666667,0.015490945,-0.2810378,-0.7207266,-0.516967,0.25819326,1
89,0.42993865,-0.19552448,0.39640462,-0.25575938,0.87181197,-0.02576121,0.95376412,-0.22702946,-0.89101783,0.19166363,-0.0081134283,0.49381104,0.53654766,-0.50348732,0.37631719,-0.26600283,0.033696891,-0.33815233,0.075965531,-0.32780847,-0.25425668,0.047673256,-0.70475034,-0.26666667,-0.093225047,-0.26351646,-0.71598817,-0.46060184,0.25932627,1
90,0.43127522,-0.25392212,0.45253581,-0.25840003,0.86906632,-0.028137831,0.95275431,-0.23571488,-0.88855539,0.056898401,-0.19417491,0.35456665,0.3985654,-0.42147494,0.39336077,-0.34450426,0.1094449,-0.32875487,-0.059955099,-0.29060202,-0.076655615,0.38905378,-0.71487622,-0.26666667,-0.09944051,-0.21200014,-0.68530391,-0.37255783,0.2615288,1
91,0.39928197,-0.23977983,0.43480092,-0.26621211,0.87263433,-0.032913132,0.95275431,-0.24326033,-0.88116487,0.06634615,-0.16439577,0.20031539,0.24319903,-0.37822689,0.39336077,-0.31567987,0.14930649,-0.34936514,-0.090948792,-0.25856118,-0.20445795,0.20296204,-0.67465841,-0.26666667,-0.094465238,-0.10659188,-0.62777832,-0.33084143,0.26672866,1
92,0.51748788,-0.14487852,0.38981905,-0.265399,0.88764409,-0.032913132,0.95564078,-0.24326033,-0.8819047,0.040677083,-0.17481133,0.097009331,0.13943924,-0.37822689,0.39542069,-0.4181897,0.13987633,-0.35753533,-0.0310049,-0.40083392,-0.20871404,0.063466734,-0.69782726,-0.26666667,-0.093528107,-0.14025196,-0.63844308,-0.39315099,0.2649955,1
93,0.35093273,-0.12114117,0.31765612,-0.25851158,0.88908035,-0.032929809,0.96774916,-0.23973123,-0.88844298,0.019268084,-0.19592825,0.14217983,0.17921769,-0.42143418,0.32496471,-0.38326603,0.064519882,-0.35208904,0.11385283,-0.43694834,-0.31177491,-0.1700971,-0.70546956,-0.26666667,-0.16046817,-0.26149451,-0.69474693,-0.40042849,0.25941575,1
94,0.40055353,-0.12829917,0.25258001,-0.25421267,0.88908035,-0.027354292,0.96367366,-0.22947635,-0.89240575,-0.0086342168,-0.20251951,0.20361454,0.24197232,-0.42143418,0.28512231,-0.35412874,0.061752321,-0.38696004,0.15275974,-0.39100585,-0.35610653,-0.12011236,-0.7232713,-0.26666667,-0.093259832,-0.27516616,-0.68137446,-0.32515791,0.25690064,1
95,0.47156888,-0.11945886,0.33606717,-0.25147834,0.88010356,-0.026381752,0.95769745,-0.22707415,-0.89490199,-0.047982991,-0.21961991,0.28587926,0.33093616,-0.46595387,0.28512231,-0.30574049,0.03649514,-0.30348424,0.046200262,-0.53520974,-0.39443339,-0.012390568,-0.70041131,-0.33333333,0.00718137,-0.19857323,-0.68155932,-0.32888667,0.25616716,1
96,0.42978503,-0.093376648,0.36551352,-0.24400324,0.87458005,-0.018805382,0.95769745,-0.22282497,-0.90138959,-0.078947975,-0.30756481,0.37782513,0.42825893,-0.55513075,0.3832544,-0.2738156,-0.062028465,-0.2578607,0.04514689,-0.64735709,-0.25234725,0.031079104,-0.76538016,-0.33333333,0.079862733,-0.32315594,-0.70642842,-0.32881358,0.25140647,1
97,0.36095396,-0.0324229,0.32497752,-0.23438221,0.87816668,-0.018805382,0.96157546,-0.21638974,-0.909701,0.05335379,-0.17092483,0.33275283,0.37399563,-0.55513075,0.45316948,-0.26601909,-0.034253211,-0.33056184,0.061571107,-0.63844673,-0.37198444,0.17243338,-0.8217104,-0.33333333,0.15777563,-0.25935342,-0.726107,-0.39035666,0.24447112,1
98,0.40966414,-0.12876257,0.3794407,-0.26000305,0.88664463,0.020360247,0.96883594,-0.23404071,-0.88708008,0.087965479,-0.10913823,0.63904554,0.68068387,-0.4190463,0.43683596,-0.30274171,0.17369791,-0.33019187,0.13790633,-0.34885237,-0.24748255,-0.15517215,-0.66322398,-0.26666667,0.035581175,-0.22349939,-0.67778585,-0.47367033,0.26056458,1
99,0.3981384,-0.21964029,0.39502721,-0.26356251,0.8854505,-0.023615261,0.95310541,-0.24161521,-0.88371542,0.036057375,-0.19494486,0.60047168,0.64348699,-0.4190463,0.4162896,-0.39213748,0.14176401,-0.39149691,0.21254549,-0.28374459,-0.190469,0.12276727,-0.59098816,-0.26666667,-0.21137777,-0.22903125,-0.66147976,-0.48223636,0.26332065,1
100,0.49105323,-0.27903348,0.34571235,-0.26841916,0.88316066,-0.033806867,0.94866336,-0.24278362,-0.87907397,0.021924036,-0.18640903,0.47132832,0.51598179,-0.43059709,0.34270299,-0.38148746,0.11627466,-0.40107559,0.097592246,-0.31519108,-0.19915013,0.11613407,-0.60375274,-0.26666667,0.086360665,-0.2623978,-0.7069806,-0.37921508,0.26801857,1
101,0.3853411,-0.35156811,0.38631941,-0.26936496,0.8663568,-0.033806867,0.94866336,-0.24278362,-0.87817806,0.31556441,0.10872601,0.12967548,0.17230376,-0.39847508,0.28199493,-0.11906358,0.0904819,-0.27530335,0.09562134,-0.25968848,-0.10163802,0.14908392,-0.69347639,-0.26666667,0.17160767,-0.20002766,-0.64516819,-0.14526252,0.26915125,1
103,0.42993865,-0.22575629,0.54524175,-0.26828456,0.86989396,-0.028008461,0.95110648,-0.24202413,-0.87920924,0.15184807,-0.070218144,0.24179923,0.29428128,-0.51929909,0.3085577,-0.28110078,0.14447693,-0.31876015,0.098589622,-0.45901972,-0.31713491,0.22940163,-0.73797489,-0.26666667,0.16646708,-0.14452073,-0.60859074,-0.37097505,0.26797457,1
104,0.24774075,-0.24925977,0.54692275,-0.25886389,0.88003559,-0.020842818,0.95466474,-0.24165835,-0.88799234,0.1051848,-0.13931732,0.34020612,0.38621229,-0.50406772,0.35602758,-0.17653907,0.03559068,-0.37662935,0.0068341235,-0.49872874,-0.3355019,0.22611521,-0.7442512,-0.33333333,0.30066383,-0.19129845,-0.64007068,-0.39936344,0.26152893,1
105,0.31838948,-0.16254522,0.41346294,-0.24907103,0.88649664,-0.01939597,0.95547642,-0.22698277,-0.8970499,0.0021433569,-0.21237777,0.45828186,0.49438922,-0.50406772,0.3872125,-0.23523462,0.060103507,-0.43117155,-0.040788209,-0.43528306,-0.34386997,-0.22522993,-0.71333509,-0.26666667,0.14180656,-0.23433524,-0.69501738,-0.49782738,0.25403912,1
106,0.38932462,-0.090361269,0.38574929,-0.24566304,0.88649664,-0.01939597,0.97340828,-0.21821923,-0.90006674,0.22326216,-0.0070585129,0.31960198,0.36758053,-0.44581788,0.36835456,-0.17174551,0.050963714,-0.43235101,0.062276461,-0.44816374,-0.3271852,0.016787206,-0.62938964,-0.26666667,0.03136134,-0.17919034,-0.64191068,-0.41546378,0.25108876,1
107,0.29718987,-0.087758353,0.39025026,-0.24255418,0.8830456,-0.026424335,0.96862127,-0.2224145,-0.90276405,0.026574291,-0.17106667,0.33604663,0.39479505,-0.44581788,0.36835456,-0.15115771,0.07408621,-0.42912445,0.12839824,-0.4141406,-0.11791663,0.19310174,-0.72357435,-0.26666667,-0.059055883,-0.20296133,-0.66410442,-0.40259904,0.24935545,1
108,0.45413074,-0.09515534,0.37087081,-0.25175686,0.88192907,-0.026424335,0.96570391,-0.23696276,-0.89441547,-0.044242162,-0.22713284,0.32297594,0.36878279,-0.45662018,0.39272537,-0.33624944,0.13950361,-0.33588321,0.14479036,-0.39967779,-0.23544225,-0.087923459,-0.7748426,-0.26666667,0.34799589,-0.22681743,-0.7211983,-0.43098331,0.25555509,1
109,0.46692804,-0.1086301,0.42476208,-0.26440906,0.88192907,-0.031452259,0.95842022,-0.23766547,-0.88291717,-0.0024538007,-0.19875909,0.37475504,0.41538706,-0.49198747,0.32389768,-0.42045927,0.061817291,-0.29416291,0.12495449,-0.5873678,-0.32243979,0.12242292,-0.78472126,-0.33333333,0.015475838,-0.27538364,-0.71330306,-0.42342258,0.26439169,1
110,0.30849385,-0.097957259,0.47290273,-0.26163413,0.87501694,-0.031947624,0.95842022,-0.23766547,-0.88549687,0.0063033834,-0.18353915,0.47344105,0.5117767,-0.52664317,0.32389768,-0.40652251,0.0065186651,-0.34614299,0.048119737,-0.63667105,-0.40032241,0.084019253,-0.77160712,-0.33333333,0.16428933,-0.25987459,-0.71628968,-0.43771207,0.26295042,1
111,0.38775623,5.0067706e-05,0.49949349,-0.26420665,0.8888057,-0.029771817,0.94045396,-0.24337952,-0.8830278,0.0088394199,-0.15855719,0.36603903,0.42924577,-0.72457583,0.035705525,-0.19814521,0.13250978,-0.36938681,-0.0068183088,-0.35106261,-0.18546199,0.10040117,-0.67666106,-0.26666667,0.093320478,-0.056263202,-0.56968929,-0.36801892,0.26481403,1
112,0.20934885,-0.17066327,0.30721021,-0.26943482,0.86740799,-0.038162741,0.94045396,-0.24337952,-0.87810003,-0.028187781,-0.21609336,0.50459626,0.55691333,-0.61208234,0.2130942,-0.20446348,0.12691593,-0.41158264,0.13685918,-0.34370842,-0.25921988,-0.0092409802,-0.68987345,-0.26666667,-0.12643472,-0.34143117,-0.70653986,-0.44092133,0.26945243,1
113,0.34531736,-0.20546643,0.38826095,-0.26925779,0.87494868,-0.034268972,0.95062198,-0.24132339,-0.87828593,0.098810188,-0.085027304,0.42309674,0.46775489,-0.55181535,0.26418794,-0.21063621,0.13889026,-0.30869341,0.1855157,-0.34531525,-0.23703428,-0.060885078,-0.70425452,-0.26666667,-0.16497586,-0.33560256,-0.73587081,-0.40271978,0.26826977,1
114,0.42112487,-0.30058952,0.43757485,-0.26574318,0.87494868,-0.027083505,0.96137323,-0.24132339,-0.88161406,-0.11728706,-0.31512789,0.38616364,0.43238383,-0.50308206,0.33931531,-0.20775009,0.13267865,-0.3258865,-0.041971185,-0.38767218,-0.23196541,0.029118442,-0.72085374,-0.26666667,0.08588202,-0.20403065,-0.69701576,-0.42102192,0.2654056,1
115,0.22214615,-0.28785287,0.38992589,-0.25529462,0.87444833,-0.020509296,0.96082418,-0.23752323,-0.89135147,-0.026230655,-0.22949604,0.40881509,0.44948929,-0.37506632,0.33931531,-0.14981586,0.054125495,-0.34854872,-0.079602956,-0.49652506,-0.33119111,0.06026529,-0.72864247,-0.26666667,-0.097264816,-0.16675048,-0.67635055,-0.3521235,0.25860267,1
116,0.36735261,-0.12522126,0.37328062,-0.25166426,0.87372448,-0.020509296,0.95752574,-0.22685839,-0.89472669,0.093353524,-0.08183856,0.34073802,0.38668193,-0.37506632,0.45797008,-0.22645652,0.088938177,-0.42740638,0.018552979,-0.50340833,-0.34331456,0.21869722,-0.70011571,-0.33333333,0.30156799,-0.24712237,-0.71280128,-0.40498368,0.25658101,1
117,0.44773209,-0.085524563,0.29807014,-0.24934122,0.87610052,-0.016634804,0.95752574,-0.22685839,-0.8967642,0.054313332,-0.1307672,0.38812939,0.43696403,-0.47488528,0.44659232,-0.28477033,0.084245781,-0.45408311,0.16649311,-0.58975768,-0.37614869,0.21228895,-0.73431758,-0.33333333,0.0044513714,-0.28972489,-0.74020041,-0.49888911,0.25505965,1
118,0.20693372,-0.12063984,0.24814345,-0.24400902,0.87770547,-0.016634804,0.95958635,-0.22029619,-0.90150755,0.014168497,-0.18953238,0.37864793,0.41587255,-0.47488528,0.40666282,-0.21284453,0.033308133,-0.51018857,0.12442264,-0.63881236,-0.47277602,0.0031461347,-0.84291747,-0.33333333,0.079667705,-0.33497358,-0.76152562,-0.48364219,0.25093636,1
119,0.23567139,-0.22235861,0.27579659,-0.24777784,0.8796704,-0.019271431,0.96916804,-0.22241649,-0.89817424,-0.016158582,-0.19408541,0.38277487,0.41921355,-0.55423298,0.40482611,-0.29686327,0.033739236,-0.45648493,-0.038122982,-0.6615983,-0.45218414,-0.22421202,-0.8010986,-0.33333333,-0.11162483,-0.31338779,-0.75549291,-0.43768385,0.25301468,1
120,0.48706303,-0.13749204,0.23750219,-0.24891956,0.8815021,-0.013232,0.96936324,-0.22241649,-0.89716103,0.0040495378,-0.21128279,0.45902312,0.50426593,-0.48075821,0.40482611,-0.31227565,0.045536683,-0.48032319,-0.012179873,-0.6895006,-0.44846424,-0.22453189,-0.80243223,-0.33333333,0.0095907347,-0.31075763,-0.74930212,-0.47170007,0.25368941,1
121,0.52843033,-0.037127475,0.31285259,-0.24149087,0.8815021,-0.012497513,0.96544132,-0.22215608,-0.90364771,0.062633726,-0.14374702,0.55204715,0.60253208,-0.48075821,0.41507329,-0.42132116,0.078055318,-0.51650933,0.064252784,-0.71847135,-0.38146856,-0.16619211,-0.83663225,-0.33333333,-0.022771345,-0.3836415,-0.75892546,-0.49777513,0.24898628,1
122,0.37790272,-0.076227371,0.38176272,-0.23802568,0.88006761,-0.012497513,0.96535582,-0.21242216,-0.90665821,0.064485903,-0.13403253,0.55683656,0.60453436,-0.44213472,0.42417046,-0.42696127,0.01067387,-0.48073969,-0.019925406,-0.68943085,-0.50178567,-0.066360567,-0.74799959,-0.93333333,-0.19139274,-0.21985655,-0.72445374,-0.56088837,0.2467452,1
123,0.31440596,-0.087127139,0.36460907,-0.24024162,0.88227103,-0.030771691,0.96535582,-0.22004906,-0.90474192,-0.018115955,-0.20671842,0.4406117,0.48089973,-0.44213472,0.41945986,-0.34491108,-0.025065721,-0.46087336,-0.14672051,-0.63710093,-0.42977039,-0.14521626,-0.75727272,-0.93333333,-0.042109493,-0.27212217,-0.71635937,-0.54236514,0.24786871,1
124,0.30358852,-0.12653714,0.38730168,-0.24835088,0.88227103,-0.03390145,0.96514254,-0.2271541,-0.89758744,-0.055949142,-0.23111591,0.58097018,0.62871906,-0.52995225,0.37718985,-0.33352114,0.044662921,-0.5057591,-0.018326819,-0.60089996,-0.4411131,-0.2126126,-0.85128164,-0.33333333,0.079880519,-0.28873301,-0.75339,-0.39731236,0.25333715,1
125,0.35057179,-0.58719381,0.12042111,-0.25003777,0.877629,-0.020682729,0.93229428,-0.23667873,-0.89569227,-0.23943142,-0.31836727,0.44331977,0.46702665,-0.52549507,0.62781345,-0.0082576075,-0.3705099,-0.47992139,-0.10706564,-0.13488211,-0.39954698,-0.49701439,-0.80717714,-0.46666667,0.033780191,-0.23332092,-0.66556768,-0.53467792,0.25671218,3
127,0.14814708,-0.57536113,0.071074551,-0.2204156,0.89149757,-0.0093239301,0.97001624,-0.20040846,-0.92088067,-0.17733243,-0.24919207,0.14885471,0.17758327,-0.72089484,0.028102934,0.13679697,-0.43512981,-0.35733179,-0.03554118,-0.095018411,-0.35459771,-0.32967755,-0.76831121,-1.0,-0.091790647,-0.080324667,-0.54102063,-0.1508711,0.23416634,3
128,0.041264651,-0.49237294,0.19536117,-0.21665616,0.89149757,-0.0093239301,0.95943412,-0.20032944,-0.92381835,-0.19071488,-0.29806302,0.15507574,0.18124266,-0.49785822,0.028102934,0.093632601,-0.28640232,-0.36930586,-0.12233827,-0.16446748,-0.41887648,-0.27892537,-0.76898602,-1.0,-0.27676387,0.092702345,-0.48146192,-0.41445103,0.23163941,3
129,0.064051608,-0.33774262,0.13768422,-0.2174464,0.89041087,-0.018954152,0.95898424,-0.19548759,-0.9232621,-0.13266922,-0.30124371,0.063631082,0.096370679,-0.44815664,0.5500735,-0.20161037,-0.41067719,-0.37182907,-0.12533491,-0.0011780454,-0.41707061,-0.25361946,-0.61349998,-1.0,-0.23016847,0.22134381,-0.2942153,-0.62720248,0.2330244,3
130,0.022408159,-0.26518235,0.18316271,-0.20692497,0.8991106,-0.017658817,0.95898424,-0.19536675,-0.93095217,-0.12304698,-0.20071244,-0.013638855,0.0217528,-0.40921663,0.17204609,-0.20746061,-0.36516769,-0.31306698,-0.18022155,0.063667147,-0.38512203,-0.22008429,-0.55066077,-1.0,-0.33172472,0.26255105,-0.28062805,-0.32229578,0.22555373,3
131,0.098459982,-0.36128272,0.182668,-0.20727327,0.8991106,-0.017658817,0.96170733,-0.19356126,-0.93068237,-0.11631289,-0.16237501,-0.079275363,0.056005673,-0.40921663,0.17204609,-0.04330147,-0.36769104,-0.39965414,-0.12958842,-0.042411291,-0.40324348,-0.36303986,-0.69307097,-1.0,-0.23938613,0.080459823,-0.44825317,-0.24068848,0.2254286,3
132,0.12310791,-0.33365424,0.096413638,-0.21600426,0.88381909,-0.022385891,0.96170733,-0.19356126,-0.92437165,0.052097774,-0.02339909,-0.028934846,0.0069305298,-0.43162272,0.75584609,0.09126475,-0.53538432,-0.42800573,-0.078638364,-0.067432185,-0.64183154,-0.15675122,-0.74260366,-0.73333333,-0.052042087,-0.1130736,-0.58878307,-0.50842111,0.23205458,3
133,0.098013803,-0.39535823,0.1428356,-0.21071237,0.88529275,-0.0041734518,0.9623019,-0.19286442,-0.92836696,0.10034817,0.00042477102,-0.039585949,0.00055800019,-0.53845309,0.74171586,0.0794626,-0.49049857,-0.44143996,0.013183617,-0.16432152,-0.65093525,-0.38053595,-0.73817978,-1.0,0.17463037,-0.11303173,-0.62410362,-0.41146393,0.22840498,3
134,0.17313063,-0.60947432,0.27734239,-0.26701193,0.86122098,-0.0074223689,0.92900964,-0.2775093,-0.87977617,-0.25239814,-0.38984609,0.27878753,0.32510632,-0.65274509,0.32496201,-0.010199517,-0.51010448,-0.33641682,0.039330651,-0.18722892,-0.50284824,-0.26427927,-0.58239789,-0.8,0.23965219,0.15986074,-0.22232323,-0.089978912,0.26903773,3
135,0.3336019,-0.38206097,0.13345056,-0.2575283,0.86193314,0.006735699,0.92900964,-0.2372788,-0.88928999,-0.098365136,-0.26574638,0.29967659,0.33817343,-0.62050227,0.38712394,-0.080129954,-0.56442835,-0.3093237,-0.21010072,-0.034183126,-0.49776321,-0.34759481,-0.6297677,-1.0,-0.037451841,0.14118059,-0.3335313,-0.29666575,0.26221497,3
136,0.13590521,-0.37243064,0.08101928,-0.26552471,0.89573844,0.006735699,0.94470535,-0.255989,-0.88178378,-0.20810864,-0.27928296,0.1360604,0.16739809,-0.61139892,0.090312096,-0.15106429,-0.3601758,-0.31670397,0.105546,0.053905423,-0.22366897,-0.24570705,-0.57119435,-1.0,-0.41182964,0.065597075,-0.36259302,-0.24911928,0.26627029,3
137,0.13590521,-0.48653201,-0.020962886,-0.27697935,0.89573844,-0.020036574,0.94478221,-0.26016961,-0.87042289,-0.21965206,-0.28102423,0.10967481,0.12721982,-0.49363371,0.090312096,-0.10999606,-0.34114955,-0.20505876,0.0038732133,-0.15903833,-0.3037306,-0.3314751,-0.60526828,-1.0,-0.23564275,0.077236791,-0.38258213,-0.20306158,0.27312025,3
138,0.40695218,-0.47836992,-0.020648704,-0.27671301,0.89471726,-0.020393788,0.94422757,-0.26016961,-0.87073493,-0.34472622,-0.51741464,0.27379333,0.29854975,-0.49363371,0.11972928,-0.11371135,-0.38802622,-0.24885118,-0.41486733,-0.16972074,-0.4816741,-0.42288398,-0.58453163,-1.0,0.28261349,0.046725187,-0.48212032,-0.17244728,0.27399058,3
139,0.29623031,-0.43671207,-0.050985504,-0.26721322,0.88382428,-0.022277468,0.94422757,-0.2442471,-0.88022296,-0.21513844,-0.35817206,0.33189635,0.37090286,-0.52372678,-0.15949478,0.00022214209,-0.21181442,-0.35375294,-0.02415712,-0.024698998,-0.4668023,-0.4018966,-0.6552559,-1.0,-0.27345166,-0.049278851,-0.53667531,-0.2495013,0.26723556,3
140,0.3336019,-0.42807866,-0.057222989,-0.26240716,0.88382428,-0.016176676,0.94463079,-0.24155342,-0.88465789,-0.17069731,-0.23585088,0.23947016,0.29344502,-0.40049605,-0.15949478,0.049701322,-0.34744651,-0.23201076,-0.02492848,0.03511441,-0.57519929,-0.44305624,-0.5245708,-1.0,0.26121446,0.075605067,-0.41949258,-0.5166988,0.26391824,3
141,0.37091195,-0.52200444,0.064195925,-0.24875006,0.8722925,-0.013675378,0.94463079,-0.24017921,-0.8971005,-0.33185169,-0.43356361,0.27411705,0.32443715,-0.40049605,0.77542798,-0.23226825,-0.42363789,-0.3018753,-0.20115353,0.42480061,-0.35900192,-0.51367038,-0.54510892,-1.0,0.12112607,0.086664811,-0.34940613,-0.57034479,0.25543401,3
142,0.59784296,-0.67626346,0.18031547,-0.27642083,0.86509399,-0.016957341,0.93395793,-0.26534344,-0.87106981,-0.10788673,-0.27634405,0.51462163,0.55692561,-0.77118236,0.27707305,-0.23310665,-0.41007749,-0.31266524,-0.23044554,0.020796274,-0.4290344,-0.32591629,-0.61217651,-1.0,0.066273333,-0.040329255,-0.52074525,-0.6100203,0.2749719,3
143,0.32720325,-0.62006346,0.04945572,-0.26237699,0.86907565,-0.012996513,0.93673335,-0.24248641,-0.88477601,-0.063413715,-0.21614653,0.48434661,0.52562604,-0.77118236,0.31754432,-0.1738619,-0.49154177,-0.28503493,-0.18902748,0.14262763,-0.26247872,-0.17729576,-0.62797641,-0.73333333,0.19921106,-0.09317206,-0.55470986,-0.51105052,0.26469515,3
